sma intens int_err eps ellip_err pa pa_err x0 x0_err y0 y0_err rms pix_stddev grad grad_error grad_r_error sarea ndata nflag niter valid stop_code tflux_e tflux_c npix_e npix_c a3 b3 a4 b4 a3_err b3_err a4_err b4_err
11.591372068608795 1770.5456377907562 2.78351635428435 0.3864164034412809 0.02098184111013028 137.84942629322313 2.043837499784123 1184.1382283032817 0.16489822509850488 1384.6073134198025 0.15996541809651116 17.604503167733466 19.755785608859846 -20.956798154241365 3.587843447390491 0.17120188976312498 1.2593343895189841 40 0 10 True 0 474531.66 752812.9 244 408 -0.03679201485081957 -0.055266866220401716 -0.03320579401726402 -0.009595954281160994 0.014400223641259374 0.01575654942179545 0.01696425662202976 0.015979909289591424
12.5186818340975 1756.0361008632676 2.4745025616027876 0.4123836222640885 0.016103101302300072 137.84942629322313 1.4968398052957717 1184.41523535525 0.1433366925741496 1384.4065068446553 0.1378981874995427 15.051811462844398 18.06547272765672 -20.96566507234236 3.1310824183150645 0.14934333862108426 1.440526066676704 37 2 50 True 2 534557.6 870742.75 278 479 -0.025303402843483855 -0.0368273889783157 -0.013006909312420224 -0.021259872580883667 0.012565849991452539 0.012686689435982734 0.013707270555816662 0.01340383562362826
13.520176380825301 1734.5998314005735 2.686709076843768 0.4123836222640885 0.01682760371128122 136.68826449555363 1.6013769761489702 1184.491558834906 0.16324817629004973 1384.4874661242925 0.15941229683296967 16.120254461062608 20.895665580979106 -20.61116750589978 3.3116334043649878 0.16067180102325884 1.680229604171646 36 3 10 True 0 621898.06 994720.4 328 555 -0.03603380188892723 -0.040737143316266974 -0.005755887767306884 -0.026864869776035676 0.012713961503077539 0.012328987142784163 0.013876732993961157 0.013781861222660572
14.601790491291327 1725.8281652642418 2.971791660841474 0.4472324679111813 0.01580495501016811 136.23211177420615 1.4563027475875785 1184.2168983794231 0.1725188310939149 1384.7054189877283 0.1694165945095004 18.076702962419233 24.91811224414231 -20.608949711413267 2.825842850222201 0.1371172665173347 1.9001672653480215 37 2 50 True 2 673780.6 1144940.8 358 649 -0.03436892750764674 -0.04442779943313347 -0.011652983535132224 -0.01091596479733224 0.0123769225256554 0.011996636495547032 0.014893275989178563 0.014158880439148711
15.769933730594635 1706.7559428660634 2.8871583213387475 0.46008637826239257 0.01643648827720122 136.23211177420615 1.469415060082824 1184.2960385794272 0.19775342590244735 1384.788038265722 0.19388293443981522 17.322949928032486 25.779042269558907 -17.611965325822503 3.423795788175179 0.1944016879907912 2.21457226782056 36 2 10 True 0 752897.3 1315828.1 404 758 -0.0336881947414565 -0.046996860053254416 0.00033446750343422033 -0.016030936823628265 0.013727156357151502 0.014330153893079603 0.01548117476390966 0.015250731781310404
17.031528429042208 1696.291242285165 3.3929067681632934 0.48918292477220643 0.014150794092966507 133.9515590096443 1.233643519849065 1184.6054110818304 0.18887596712900198 1384.3785878827607 0.19233559005449447 20.35744060897976 31.360950982199178 -20.970493018687137 2.6111818679970042 0.12451695177934724 2.373187730854799 36 2 10 True 0 829621.6 1524699.8 449 893 -0.04789928274559985 -0.02317450527696648 0.016697000310604195 -0.01890270026188612 0.012923139156697775 0.010668918480279184 0.01398624574323989 0.013376178147894522
18.394050703365586 1674.7489179460226 2.5264624050988487 0.5001910687078369 0.010381905503364193 134.1601706460428 0.8964496685556631 1184.3453030043027 0.15261123206684785 1384.7609867201147 0.1549122154703545 15.158774430593091 25.106396985983952 -19.23888353026173 2.065504615727295 0.10736093975923121 2.7430934449090225 36 2 10 True 0 932465.25 1746505.1 510 1040 -0.03176582714262659 -0.027327863452555046 0.008069268580552612 -0.010083369158428224 0.008832011762210124 0.007818326948283633 0.010745055565730586 0.010209820458043006
19.865574759634836 1651.9666138996035 2.0933477766802713 0.5150518818128849 0.008354412629480563 134.29817389621866 0.6917408271457384 1184.3905539172822 0.13460036316617519 1384.7828563693804 0.1363779249659853 12.560086660081627 22.24535085391545 -17.926665990177796 1.7268001467597942 0.09632578348399673 3.136846360307942 36 1 10 True 0 1043926.3 2014612.6 577 1222 -0.018527706935389604 -0.018521995701704562 0.011609905933937606 -0.01907789238551167 0.007863050865224867 0.007308302121065259 0.007977224536841833 0.008023697269224247
21.454820740405626 1628.6149311503586 2.1321500374121967 0.5283759897068934 0.008885065421189721 133.16522271726478 0.7273229726694794 1184.2647033184894 0.15641072426198288 1384.9361950434643 0.16205532280974902 12.79290022447318 24.086837293801363 -15.430229337460016 1.3801178637149492 0.08944247253437981 3.5450432055977963 36 1 10 True 0 1185260.8 2308136.2 663 1427 -0.015521052144708667 -0.024103566319074385 0.0200585457839137 -0.011385689980252484 0.008485501704689069 0.007988747481244946 0.008995749133643375 0.008726576706564227
23.17120639963808 1608.5139347347167 2.41142015706833 0.5394550296803036 0.008644715434783116 132.877434767509 0.6842703337874768 1184.3333876325885 0.16472278790810657 1384.8502590246012 0.1717449047449889 14.668096176221084 29.469297373074525 -16.348432850651882 1.4687951787563365 0.0898431789868941 4.036380177224032 37 0 10 True 0 1334258.1 2644858.8 755 1667 -0.01577035189901547 -0.020371283459429852 0.006517240312894868 0.000440159026213653 0.00863080154951406 0.00820611181525864 0.00951397046426615 0.009266199560055484
25.02490291160913 1581.0609681992316 1.9096656780944292 0.5432348428110713 0.006469854150561858 132.02124355341877 0.51063740826996 1184.3711600140555 0.13286465723392019 1384.8356169484641 0.14095651407405896 11.616042832109335 25.09786885185786 -15.861325890660787 1.1885094785149115 0.07493128170418027 4.668284136806631 37 0 10 True 0 1527139.8 3020307.0 876 1944 -0.011389435735291538 -0.010706788015093368 0.005560426222751206 -0.012379411273929261 0.006839955755363789 0.006411300591228063 0.006848911620090982 0.006719710303427029
27.02689514453786 1555.8161236128326 2.3040439198651494 0.5535654087038098 0.006994253425665537 131.1780942970913 0.5479726014840045 1184.434112496381 0.15661592766295251 1384.6829960485209 0.1692784243320367 14.014952023917164 32.71894143519046 -15.953810870004457 1.1567063733569962 0.07250345279771221 5.4502353713204865 37 0 10 True 0 1731139.4 3459261.5 1006 2274 -0.009637305797727477 -0.011451240986991802 -0.004550416898659565 -0.023139584556423235 0.007752960715906616 0.007235799114807018 0.006905277023856064 0.0068825039790321296
29.189046756100893 1531.1512895622163 1.7579814133499951 0.5678946723440843 0.004928475655840981 131.54070243097993 0.3814720747873284 1184.671606760461 0.12281100813557727 1384.3876841238116 0.13209570992175138 10.693383470086056 26.95039472860292 -15.511720810954467 0.8217555254497191 0.052976425727659475 6.351846271498832 37 0 10 True 0 1917807.1 3947263.0 1127 2653 -0.007997879568490997 -0.005685245633859271 -0.0022478875129729532 -0.015136899686423046 0.005719296234973408 0.005286893249322082 0.005210888562862979 0.005076095270852371
31.52417049658897 1496.0676455876803 1.6801309369407815 0.5698903253630387 0.004705780438962975 131.4236881024895 0.36036298943731304 1184.5696983438688 0.1264983058438783 1384.5032357143266 0.13646855977654412 10.219837509218227 27.015322506430785 -14.310172571411973 0.7729165527165638 0.05401168636223516 6.987669109036555 37 0 10 True 0 2213084.2 4493225.5 1322 3092 -0.007581233037200118 0.006609358576045796 0.0005245919309175031 -0.012855074341728664 0.005414008450207682 0.0050853309839848475 0.005112742248110086 0.005049223092685191
34.04610413631609 1462.875862293771 1.2835792891286315 0.5749501751520277 0.0034226979285609123 131.65304347212074 0.2664109597685765 1184.5808277146202 0.10014428807750592 1384.5130557551079 0.10728474843649824 8.015950091393943 22.886802806794837 -13.507188657276567 0.6856107334976943 0.050758951466065697 8.151926332846514 39 0 10 True 0 2514654.2 5130823.0 1526 3622 -0.0069325655593247895 0.0011598274942977548 0.0014172793508561076 -0.009461547925106962 0.004155063814092613 0.0037970752625978497 0.0038899240829632143 0.003785734714175709
36.76979246722138 1431.993541171396 1.9383971844053522 0.5819047489170556 0.00472238469750047 131.4686611263182 0.3659810759075839 1184.547155224073 0.15002173505889646 1384.690705723439 0.16131345110754763 12.259500225556664 36.21254704962826 -13.13106745776007 0.7064849670052972 0.05380255407855555 8.725144195332394 40 0 10 True 0 2852985.0 5838930.0 1760 4231 -0.009262520926926452 0.005902493683435612 -0.0028593899867744824 -0.012374804387390692 0.0059248290409290765 0.005421319020171869 0.005664300685534462 0.005542726679944895
39.71137586459909 1395.878758044645 1.518066276300186 0.5871103144129984 0.0035157058900598787 131.8139211521384 0.270743924063014 1184.4856767905312 0.12154202452202961 1384.6357107752963 0.1297412354411443 9.720366967807152 30.17857682713959 -13.096234544299413 0.5912164187328895 0.04514400049365616 9.63900462709109 41 0 10 True 0 3224395.5 6633950.5 2023 4938 -0.006667647003722293 -0.0004558879961561599 -0.005434175877276454 -0.0017816927721923282 0.004350230329607162 0.004002491797741256 0.004282852097920781 0.004202771276767493
42.88828593376702 1348.81583579031 1.72196727211241 0.5798716507801731 0.003944136073773009 131.3534066041147 0.30594998834963455 1184.528101203622 0.14317697561597872 1384.5230473614292 0.15366869782268816 11.291694527737143 37.36289887581043 -12.561630071785741 0.576049757020675 0.045857882593957386 10.948708355604241 43 0 10 True 0 3739456.0 7534719.0 2398 5769 -0.00643193400750494 0.0042112579289985755 -0.008949191345494517 -0.0009988937827327142 0.004736792113928096 0.004369886348830077 0.0045750912996455825 0.004510063090810276
46.31934880846839 1305.9310384114583 2.0360293294724956 0.5798716507801731 0.004315816103392973 131.26044155350613 0.33391176818966173 1184.6303122971021 0.1673350589088214 1384.4748850683554 0.17949535717155302 13.65809995465145 47.80780849979516 -12.624019414877296 0.5373401271758075 0.042564900252177754 12.252285242107547 45 0 10 True 0 4286515.0 8522645.0 2810 6712 -0.00735748068272602 0.004638108909695165 -0.003968178724886638 -0.008060860292894895 0.005141012648722086 0.004749648479669413 0.0049994196820445265 0.004982494397380351
50.02489671314587 1254.580203872572 1.2373753741821445 0.5731667770644943 0.0026717212158682813 131.38868352148876 0.2075365934680623 1184.7399422318242 0.10926989960081616 1384.2415173873173 0.11637618047548637 8.5727880644721 31.920846131094017 -11.742086978967832 0.3707097585341403 0.03157102814841582 13.864512860426201 48 0 10 True 0 4956541.5 9666424.0 3334 7844 -0.0015710592256732126 -0.0019088554614623205 -0.002952060296602031 -0.008269164153796004 0.0031879967979221977 0.0029378760088173902 0.002853564643406559 0.0028467297260528807
54.026888450197546 1201.6098403188162 1.0997430982759857 0.5645153176250786 0.002440830477393467 131.91833310581222 0.18825081344162448 1184.6832131401843 0.10512317583035048 1384.1911623920132 0.11051799171954294 7.8537366261219175 31.021967309345374 -10.888157667697051 0.30111553739791386 0.02765532485732296 15.602205915345476 51 0 10 True 0 5738069.0 10932625.0 3971 9147 -0.0018670665225358394 0.0015526694141550245 -0.0026564581462690294 -0.001912168903385824 0.0028079384768454952 0.0026106776609409062 0.0027351285173220262 0.002726912941399745
58.34903952621336 1147.9646238407709 1.1944218204984942 0.557953093193489 0.0028071308163770147 131.96597517219303 0.21507298728387206 1184.677031816727 0.12709886713032884 1384.089627519208 0.13299068024910085 8.85806929813498 36.837498496275934 -9.821794693265359 0.2934800370411568 0.029880489890751965 17.294265232430657 55 0 10 True 0 6591685.0 12365776.0 4698 10672 -0.00047056648189407505 -0.00032931400686996677 0.005039722540369003 -0.0007276436709408504 0.0031521547995623928 0.0029234825837508387 0.0030229434248099686 0.0029873517241990302
63.016962688310436 1095.9290856714051 1.0685441660311186 0.5489951036169686 0.0026367277310718794 131.81137246464945 0.19897667457383847 1184.66745646259 0.12489659868636704 1384.189325727435 0.1305454935223628 8.207643477319735 36.02977186053598 -8.950210858489553 0.22275044115859927 0.024887731102705087 19.270192705207062 59 0 10 True 0 7618082.0 13982758.0 5613 12453 0.0022136852472620853 0.0009577435853073312 -5.0051907033582126e-05 0.0014619141280209974 0.002830367364203486 0.0026447823137608255 0.0028006603509809647 0.0027686343772406513
68.05831970337528 1044.5143886871028 0.7483657777713346 0.5399923829874842 0.0020940359836538838 131.65099327203401 0.1551284914152232 1184.6084880725186 0.1040579024456565 1384.1519088080186 0.10875070088033345 5.939969213083142 27.57552911882943 -7.511867226886549 0.17841516171134822 0.023751106924888517 21.551590218297875 63 0 10 True 0 8749372.0 15811372.0 6671 14531 0.0007689815622072043 0.004329063630161833 0.0011648545504247862 0.0014834190242169216 0.002097095277382579 0.0019902381338935144 0.00213739099413235 0.002124782664386265
73.5029852796453 995.5616580738741 0.9653961779769284 0.5267449933084805 0.003045593064420724 131.57678940278274 0.22430855702215932 1184.5473944267733 0.15972077812188865 1384.2636102334232 0.1669405434662324 7.960860824732924 38.486782862933275 -6.3434758055161415 0.16926861454717368 0.026683890620341228 23.372391714478876 68 0 10 True 0 10110772.0 17878602.0 8007 16951 1.1060430711209567e-06 0.004621814406809401 0.001491684989782284 -0.0038634795548968424 0.00299370871515912 0.002891540647383058 0.0029627293405970574 0.002982027993162726
79.38322410201694 958.1310726439626 0.7936034469789132 0.5267449933084805 0.0028353904510774776 131.08751594925928 0.2073236163177596 1184.5632624857853 0.1601233678796934 1384.2776870643384 0.16868385335391897 6.733948547181698 34.283879888760154 -5.20018833827143 0.13525401806542067 0.026009446056021082 25.920319020671222 72 0 10 True 0 11412794.0 20209556.0 9341 19755 -0.00011272782068266044 0.0034722233141203447 -0.00045406732858231717 -0.005202758339960492 0.0027758559625274807 0.0027167482845387486 0.002706114898788844 0.0027391010725092545
85.73388203017831 921.2157943521229 0.6131408537310327 0.5198593754346273 0.0024862381992403837 130.3950067181581 0.18188591684213623 1184.6245273462368 0.1499491773811485 1384.1084039095165 0.15961942996280398 5.380289155945014 29.084288801743362 -4.28729521756313 0.10614655658202163 0.024758396890232025 29.221712477054535 77 0 10 True 0 13035500.0 22840452.0 11070 23000 0.001028857170739585 -0.003004348855689678 -0.0005789434965034721 -0.006603962967262589 0.002387931600004853 0.0023693871981007365 0.0022748102108890674 0.0023108564199675655
92.59259259259258 887.97739194305 0.7055850174512355 0.511316688099837 0.003027807323624057 130.2148214566203 0.22170829308918602 1184.6235049329086 0.19542900542838604 1384.2113380269902 0.20890884444042493 6.389344080720348 36.137140069762935 -3.606159069146566 0.09578778716753739 0.02656227452279484 31.988583190791648 82 0 1 True 5 14913672.0 25866290.0 13147 26822 -0.0018933415828612525 -0.004419244209215578 0.0013984386084800154 -0.00566075259230761 0.0029861520426977374 0.003010231405591987 0.0029563049220669092 0.0030056709503149186
100.0 860.6555735299861 0.528775734657959 0.511316688099837 0.0027674062870928465 130.2148214566203 0.20136016035624 1184.6235049329086 0.1932711699647809 1384.2113380269902 0.20715311694887958 4.903664432893377 29.300559841553213 -2.8688351024260665 0.07495299062493445 0.02612662908424033 35.703463753412265 86 0 20 True 0 16819146.0 29337192.0 15329 31304 0.0002159624604210059 -0.0033006126924542637 0.011265067639782075 -0.0018903148256502263 0.00261067130285142 0.0026489742758331117 0.0023417872845992575 0.0023511035093412447
108.0 836.4591591270039 0.5763895237922932 0.5092534240950957 0.003158609339082726 130.2148214566203 0.22861041033046586 1185.219702856691 0.2382749852352167 1383.5080722299826 0.2561297411830395 5.468111143930378 34.50811992652394 -2.5390103257411125 0.07226385199853365 0.028461425015056024 39.82611381976623 90 0 10 True 0 19047294.0 33286464.0 17957 36506 0.0007155969775399962 -0.0021871767928780005 0.008765437453715432 0.0023527829295984294 0.002982188346762785 0.0030469532205839546 0.002861074995663138 0.002875059468337733
116.64000000000001 812.0434468149201 0.4350978195401967 0.502688898030444 0.0029306655259591407 129.4939178954711 0.21298344782467643 1184.8791471893444 0.23654629027733007 1383.9195844072228 0.2576724186041925 4.2408089669331 28.536502530278913 -1.9277439351687555 0.06452161783859436 0.0334700146951551 45.27975514614009 95 0 10 True 0 21744576.0 37817256.0 21231 42589 -0.002547045974046373 -0.0020256642680261424 0.011710237742375243 -0.003377232429200526 0.002731008346203269 0.0027925590394091 0.002504231175485794 0.002476389089602158
